"Nombre_fichero",N_Pistas,melody,bass,piano_rh,piano_lh,mixdown,accomp
XXCentury_Impressionism_Debussy_013_apresmid.mid,8,1,8,,,,2 3 4 5 6 7
XXCentury_Impressionism_Debussy_034_debrap.mid,20,7,20,,,,1 2 3 4 5 6 8 9 10 11 12 13 15 16 17 18 19
XXCentury_Impressionism_Debussy_0_pr1no2.mid,11,2 3,10 11,,,,4 5 6 7 8 9
XXCentury_Impressionism_Debussy_debussy-lafille.mid,3,1,,,,3,3
XXCentury_Impressionism_Debussy_debussy-prelude_2livre_18.mid,8,,5,,,,1 2 3 4
XXCentury_Impressionism_Debussy_debussy_tambourin.mid,8,1,6 7,,,,2 3 4 5
XXCentury_Impressionism_Ravel_ravel-wind_quintet.mid,5,1 2,5,,,,3 4
XXCentury_Misc_Balasanyan_balasanyan-horsemen.mid,26,1 2 3 4 5 6,10 26,,,,7 8 9 16 17 18 20 22 23 24 25
XXCentury_Misc_Balasanyan_balasanyan-round_dance.mid,29,1 2 3,11 27 29,,,,4 5 6 7 8 9 10 18 19 20 21 22 23 24 25 26 28
XXCentury_Misc_Britten_litle_babe.mid,10,1 2,4,5,6,,3 5 6
XXCentury_Misc_Grainger_irish_tune.mid,9,1 2,8,,,,3 4 5 6 7
XXCentury_Misc_Grainger_molly.mid,21,1 2 3 4,7 14,,,,5 6 8 9 11 12 13 15 16
XXCentury_Misc_Messiaen_1331banquetc.mid,6,6,,,,,1 2 3 4 5
XXCentury_Neoclassicism_Hindemith_Symph_metamorphosis_mov1.mid,16,2 3 4 5 12,16,,,,1 6 7 8 9 11 13 14 15
XXCentury_Neoclassicism_Hindemith_Symph_metamorphosis_mov3.mid,9,1 2,,,,,3 4 5 6 7 8 9
XXCentury_Neoclassicism_Prokofiev_piano_conc_no3_op26_mov1.mid,16,1 2 3 4 12,16,,,,5 6 7 8 9 11 13 14 15
XXCentury_Neoclassicism_Prokofiev_piano_conc_no3_op26_mov3.mid,20,2,19,,,,1 3 4 5 6 7 8 9 10 12 13 14 15 16 17 18
XXCentury_Neoclassicism_Prokofiev_Prokofiev-MonteguesAndCapulets.mid,16,1 2 6 12,7 11 16,,,,3 4 5 8 9 10 13 14
XXCentury_Neoclassicism_Shostakovich_s_waltz4.mid,3,2 3,,,,,1
XXCentury_Neoclassicism_Stravinsky_2809stravinsky2.mid,17,1 2 3 6,11 17,,,,4 5 7 8 9 10 13 14 15 16
XXCentury_Neoclassicism_Stravinsky_stravin3.mid,12,4 5,7,,,,1 2 3 6
XXCentury_XX-Nationalism_Albeniz_86.mid,2,,,,,,1 2
XXCentury_XX-Nationalism_Albeniz_leyenda.mid,2,,,,,1,1
XXCentury_XX-Nationalism_Arutunian_ARUT01.mid,10,1,3 5,,,,2 4 6 7 8
XXCentury_XX-Nationalism_Barrios_Mangore_abarrios-epitafio.mid,4,1,4,,,,2 3
XXCentury_XX-Nationalism_Barrios_Mangore_abarrios-reloj.mid,4,1,4,,,,2 3
XXCentury_XX-Nationalism_Elgar_cello_conc_op85_mov4.mid,18,11,16,,,,1 2 3 4 5 6 7 8 9 10 12 13 14 15
XXCentury_XX-Nationalism_Gershwin_2131prgybess.mid,10,3 4,6,,,,5 7 9 10
XXCentury_XX-Nationalism_Holst_FIRST-2.mid,31,1 2 3 5 16,15 24,,,,4 6 7 8 9 11 12 13 14 17 18 19 20 21 22 23 26
XXCentury_XX-Nationalism_Holst_first_suite_op28_march.mid,17,1 2 3 4 13,9 17,,,,5 6 7 8 12 14 15 16
XXCentury_XX-Nationalism_Holst_SECOND-4.mid,31,1 2 3 4 5 15,24,,,,6 7 8 10 11 12 13 14 16 17 18 19 20 21 22 23 26
XXCentury_XX-Nationalism_Janacek_1210jansinf3.mid,20,1 2 3 5 15 16,19,,,,4 6 7 8 9 10 11 12 13 14 17 18
XXCentury_XX-Nationalism_Janacek_JANSINF5.mid,26,2,13 25,,,,1 3 4 5 6 7 8 9 10 11 12 14 15 16 17 18 19 21 22 23 24
XXCentury_XX-Nationalism_Janacek_tarasb3.mid,29,3 4 6,27 29,,,,1 2 5 7 8 9 10 11 12 13 14 15 19 20 21 22 23 24 25 26 28
XXCentury_XX-Nationalism_Khachaturian_gayane_lezqhink.mid,22,1 2 3 4,22,,,,5 6 7 8 9 10 11 12 13 16 17 18 19 20 21
XXCentury_XX-Nationalism_Knipper_cavalry.mid,17,1 2 3 4,10 17,,,,5 6 7 8 9 13 14 15 16
XXCentury_XX-Nationalism_Nielsen_symp_no2_finale.mid,19,1 3 13,19,,,,2 4 5 6 7 8 9 11 15 16 17 18
XXCentury_XX-Nationalism_Orff_Orff-Carmina_Burana-werwelmi.mid,21,1 8 9 10,5 12 16,,,,2 3 4 11 13 14 15
XXCentury_XX-Nationalism_Orff_orff_carmina_03.mid,11,1 2 3 4,,,,,6 7 8 9 10
XXCentury_XX-Nationalism_Orff_orff_carmina_08.mid,10,1,4,,,,2 3 5 6 7 8 9
XXCentury_XX-Nationalism_Orff_orff_carmina_18.mid,12,1 2 3,9,,,,4 5 8 10 11
XXCentury_XX-Nationalism_Sibelius_alla_marcia.mid,23,1 2 3 4 16,21 23,,,,5 6 7 8 9 13 14 17 18 19 20 22
XXCentury_XX-Nationalism_Sibelius_karelia_interemezzo.mid,16,1 2 3,15 16,,,,4 5 6 7 11 12 13 14
XXCentury_XX-Nationalism_Tarrega_tarrega_preludio_no1.mid,2,1,2,,,,
XXCentury_XX-Nationalism_Vaughan_Williams_Seasongs.mid,20,1 2 3 4,13 20,,,,5 6 7 8 9 10 11 12 16 17 18 19
XXCentury_XX-Nationalism_Vaughan_Williams_wasps_NOGM.mid,23,1 2,23,,,,3 4 5 6 8 13 14 15 16 17 18 19 20 21 22
XXCentury_XX-Nationalism_Vaughan_Williams_WilliamsV_FantasiaTallis.mid,16,1 2 5 11,10 15,,,,3 4 6 7 8 9 12 13 14
XXCentury_XX-Nationalism_Villalobos_suite_floral_no2.mid,16,2,11,,,,1 3 4 5 6 7 8 9 10
